text,label
r_bin1 rw_bin2 rx_bin1 rwc_bin2 rwx_bin1 rwxc_bin0 category=Ransomware family=Pony,Ransomware
r_bin1 rw_bin2 rx_bin1 rwc_bin2 rwx_bin1 rwxc_bin0 category=Ransomware family=Pony,Ransomware
r_bin1 rw_bin2 rx_bin1 rwc_bin2 rwx_bin1 rwxc_bin0 category=Ransomware family=Pony,Ransomware
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Ransomware family=Radamant,Ransomware
r_bin5 rw_bin4 rx_bin5 rwc_bin2 rwx_bin3 rwxc_bin0 category=Ransomware family=Radamant,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Radamant,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Radamant,Ransomware
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin0 category=Ransomware family=Supplementary Agreement 26,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Supplementary Agreement 26,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin4 rw_bin3 rx_bin4 rwc_bin2 rwx_bin2 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin2 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin2 rw_bin3 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin1 rw_bin1 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin3 rw_bin3 rx_bin4 rwc_bin1 rwx_bin2 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin4 rw_bin3 rx_bin4 rwc_bin2 rwx_bin2 rwxc_bin0 category=Ransomware family=Ranzy,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=RanzyLocker,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin0 category=Ransomware family=RanzyLocker,Ransomware
r_bin4 rw_bin3 rx_bin3 rwc_bin3 rwx_bin6 rwxc_bin0 category=Ransomware family=Rex,Ransomware
r_bin4 rw_bin3 rx_bin3 rwc_bin1 rwx_bin6 rwxc_bin0 category=Ransomware family=Rex,Ransomware
r_bin0 rw_bin1 rx_bin0 rwc_bin1 rwx_bin2 rwxc_bin0 category=Ransomware family=RobinHood,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=RobinHood,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Ryuk,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=Ryuk,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Ryuk,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=Ryuk,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Ryuk,Ransomware
r_bin1 rw_bin0 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin0 category=Ransomware family=Ryuk,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Ryuk,Ransomware
r_bin3 rw_bin3 rx_bin2 rwc_bin4 rwx_bin6 rwxc_bin0 category=Ransomware family=Samsam,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Satana,Ransomware
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin2 rwxc_bin0 category=Ransomware family=Satana,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Satana,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Satana,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=Sekhmet,Ransomware
r_bin3 rw_bin2 rx_bin3 rwc_bin3 rwx_bin1 rwxc_bin0 category=Ransomware family=Sekhmet,Ransomware
r_bin2 rw_bin3 rx_bin3 rwc_bin3 rwx_bin2 rwxc_bin0 category=Ransomware family=Snake,Ransomware
r_bin3 rw_bin4 rx_bin3 rwc_bin3 rwx_bin2 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin2 rw_bin2 rx_bin1 rwc_bin2 rwx_bin1 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin3 rw_bin3 rx_bin3 rwc_bin3 rwx_bin2 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin3 rw_bin3 rx_bin3 rwc_bin2 rwx_bin2 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin5 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 category=Ransomware family=Snatch,Ransomware
r_bin1 rw_bin1 rx_bin3 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=Sodinokibi,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Sodinokibi,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Sodinokibi,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=Sodinokibi,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 category=Ransomware family=Sodinokibi,Ransomware
r_bin4 rw_bin3 rx_bin4 rwc_bin4 rwx_bin2 rwxc_bin0 category=Ransomware family=Sodinokibi,Ransomware
r_bin1 rw_bin1 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin0 category=Ransomware family=Sodinokibi,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Sodinokibi,Ransomware
r_bin0 rw_bin1 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin0 category=Ransomware family=Sodinokibi,Ransomware
r_bin1 rw_bin2 rx_bin1 rwc_bin1 rwx_bin6 rwxc_bin0 category=Ransomware family=Solaso,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin5 rwxc_bin0 category=Ransomware family=Solaso,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin0 category=Ransomware family=SpartCrypt,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Stop,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin4 rwxc_bin0 category=Ransomware family=Stop,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Stop,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 category=Ransomware family=Stop,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Stop,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 category=Ransomware family=TeamBot,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=TeamBot,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=TeamBot,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin1 rw_bin2 rx_bin1 rwc_bin2 rwx_bin1 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin3 rw_bin2 rx_bin3 rwc_bin3 rwx_bin1 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=TeslaCrypt,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=Thanos,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Thanos,Ransomware
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=Thanos,Ransomware
r_bin0 rw_bin1 rx_bin0 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=Thanos,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Thanos,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=Thanos,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=Thanos,Ransomware
r_bin0 rw_bin1 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin0 category=Ransomware family=Troldesh,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Troldesh,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 category=Ransomware family=UIWIX,Ransomware
r_bin3 rw_bin3 rx_bin3 rwc_bin4 rwx_bin2 rwxc_bin0 category=Ransomware family=VAGGEN,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=VHDLocker,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=WannaCry,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=WannaCry,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=WannaCry,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=WannaCry,Ransomware
r_bin0 rw_bin1 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin0 category=Ransomware family=Wannacry,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Wannacry,Ransomware
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin2 rwxc_bin0 category=Music / Video family=SpotifySetup.exe,Benign
r_bin5 rw_bin5 rx_bin5 rwc_bin4 rwx_bin6 rwxc_bin0 category=Utilities family=VeraCrypt Legacy Setup 1.24-Update7.exe,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Graphics family=vlc-3.0.16-win32.exe,Benign
r_bin4 rw_bin4 rx_bin4 rwc_bin4 rwx_bin2 rwxc_bin0 category=Graphics family=vlc-3.0.16-win32.exe,Benign
r_bin4 rw_bin4 rx_bin3 rwc_bin4 rwx_bin2 rwxc_bin0 category=Graphics family=vlc-3.0.16-win32.exe,Benign
r_bin4 rw_bin3 rx_bin3 rwc_bin4 rwx_bin6 rwxc_bin0 category=Graphics family=vlc-3.0.16-win32.exe,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Graphics family=audacity-win-3.0.4-x64.exe,Benign
r_bin3 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Graphics family=audacity-win-3.0.4-x64.exe,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin2 rwxc_bin0 category=Graphics family=audacity-win-3.0.4-x64.exe,Benign
r_bin2 rw_bin1 rx_bin1 rwc_bin2 rwx_bin6 rwxc_bin0 category=Graphics family=audacity-win-3.0.4-x64.exe,Benign
r_bin2 rw_bin0 rx_bin1 rwc_bin2 rwx_bin0 rwxc_bin0 category=Graphics family=audacity-win-3.0.4-x64.exe,Benign
r_bin7 rw_bin6 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=driver,Benign
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=driver,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin4 rwx_bin3 rwxc_bin0 category=Utilities family=driver,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=dumo,Benign
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Utilities family=dumo,Benign
r_bin3 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=dumo,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin2 rwxc_bin0 category=Utilities family=dumo,Benign
r_bin6 rw_bin4 rx_bin5 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=dumo,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=dumo,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Utilities family=dumo,Benign
r_bin7 rw_bin6 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Graphics family=gimp-2.10.24-setup-3.exe,Benign
r_bin3 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Graphics family=gimp-2.10.24-setup-3.exe,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Graphics family=gimp-2.10.24-setup-3.exe,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=hdde,Benign
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Utilities family=hdde,Benign
r_bin3 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=hdde,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin2 rwxc_bin0 category=Utilities family=hdde,Benign
r_bin6 rw_bin4 rx_bin5 rwc_bin4 rwx_bin6 rwxc_bin0 category=Utilities family=hdde,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=hdde,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Utilities family=hdde,Benign
r_bin7 rw_bin6 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=iobituninstaller.exe,Benign
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=iobituninstaller.exe,Benign
r_bin5 rw_bin3 rx_bin4 rwc_bin4 rwx_bin3 rwxc_bin0 category=Utilities family=iobituninstaller.exe,Benign
r_bin3 rw_bin3 rx_bin4 rwc_bin3 rwx_bin1 rwxc_bin0 category=Music / Video family=MusicBeeSetup,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Music / Video family=MYKI-latest.exe,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin4 rwx_bin2 rwxc_bin0 category=Development family=npp.8.1.4.Installer.exe,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=portexpert,Benign
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Utilities family=portexpert,Benign
r_bin3 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=portexpert,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin2 rwxc_bin0 category=Utilities family=portexpert,Benign
r_bin6 rw_bin4 rx_bin5 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=portexpert,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=portexpert,Benign
r_bin5 rw_bin7 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Utilities family=portexpert,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin2 rwxc_bin0 category=Utilities family=ProtonVPN,Benign
r_bin2 rw_bin2 rx_bin1 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=ProtonVPN,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin2 rwxc_bin0 category=Utilities family=ProtonVPN,Benign
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Utilities family=ProtonVPN,Benign
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Utilities family=ProtonVPN,Benign
r_bin6 rw_bin7 rx_bin6 rwc_bin4 rwx_bin3 rwxc_bin0 category=Utilities family=ProtonVPN,Benign
r_bin2 rw_bin2 rx_bin1 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=ProtonVPN,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin2 rwxc_bin0 category=Utilities family=ProtonVPN,Benign
r_bin2 rw_bin2 rx_bin1 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=ProtonVPN,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=ramexpert,Benign
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Utilities family=ramexpert,Benign
r_bin3 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=ramexpert,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin2 rwxc_bin0 category=Utilities family=ramexpert,Benign
r_bin6 rw_bin4 rx_bin5 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=ramexpert,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=ramexpert,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Utilities family=ramexpert,Benign
r_bin7 rw_bin6 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=readerdc,Benign
r_bin6 rw_bin6 rx_bin7 rwc_bin5 rwx_bin4 rwxc_bin0 category=Utilities family=readerdc,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=sumo,Benign
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Utilities family=sumo,Benign
r_bin3 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=sumo,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin2 rwxc_bin0 category=Utilities family=sumo,Benign
r_bin6 rw_bin4 rx_bin5 rwc_bin4 rwx_bin6 rwxc_bin0 category=Utilities family=sumo,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=sumo,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Utilities family=sumo,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=TeamViewer,Benign
r_bin3 rw_bin3 rx_bin3 rwc_bin4 rwx_bin1 rwxc_bin0 category=Utilities family=TeamViewer,Benign
r_bin4 rw_bin4 rx_bin4 rwc_bin4 rwx_bin2 rwxc_bin0 category=Utilities family=TeamViewer,Benign
r_bin2 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=TeamViewer,Benign
r_bin5 rw_bin4 rx_bin3 rwc_bin4 rwx_bin6 rwxc_bin0 category=Utilities family=TeamViewer,Benign
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=TeamViewer,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Internet family=tsetup-x64.2.9.2.exe,Benign
r_bin3 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Internet family=tsetup-x64.2.9.2.exe,Benign
r_bin4 rw_bin4 rx_bin5 rwc_bin4 rwx_bin1 rwxc_bin0 category=Internet family=tsetup-x64.2.9.2.exe,Benign
r_bin6 rw_bin7 rx_bin5 rwc_bin7 rwx_bin6 rwxc_bin0 category=Internet family=tsetup-x64.2.9.2.exe,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Internet family=WhatsAppSetup.exe,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=winrar-x64-602.exe,Benign
r_bin6 rw_bin4 rx_bin5 rwc_bin5 rwx_bin6 rwxc_bin0 category=Utilities family=winrar-x64-602.exe,Benign
r_bin4 rw_bin3 rx_bin3 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=winrar-x64-602.exe,Benign
r_bin7 rw_bin7 rx_bin7 rwc_bin7 rwx_bin6 rwxc_bin0 category=Utilities family=kcleaner,Benign
r_bin3 rw_bin2 rx_bin3 rwc_bin2 rwx_bin1 rwxc_bin0 category=Utilities family=kcleaner,Benign
r_bin5 rw_bin4 rx_bin5 rwc_bin4 rwx_bin2 rwxc_bin0 category=Utilities family=kcleaner,Benign
r_bin6 rw_bin4 rx_bin5 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=kcleaner,Benign
r_bin4 rw_bin3 rx_bin4 rwc_bin3 rwx_bin6 rwxc_bin0 category=Utilities family=kcleaner,Benign
r_bin5 rw_bin5 rx_bin5 rwc_bin4 rwx_bin3 rwxc_bin0 category=Utilities family=kcleaner,Benign
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Utilities family=kcleaner,Benign
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Music / Video family=iTunes64Setup.exe,Benign
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=GlobeImposter,Ransomware
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin3 rwxc_bin0 category=Ransomware family=CryptoDarkRubix,Ransomware
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=Matsnu,Ransomware
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 category=Ransomware family=Matsnu,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 category=Ransomware family=Matsnu,Ransomware
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=CryptoLocker,Ransomware
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 category=Ransomware family=InfinityLock,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=CobaltStrike,Ransomware
r_bin3 rw_bin2 rx_bin3 rwc_bin3 rwx_bin1 rwxc_bin0 category=Ransomware family=CobaltStrike,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin0 category=Ransomware family=ArkeiStealer,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin0 category=Ransomware family=ArkeiStealer,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin0 category=Ransomware family=ArkeiStealer,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin0 category=Ransomware family=ArkeiStealer,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin5 rwxc_bin0 category=Ransomware family=LegionLocker,Ransomware
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin4 rwxc_bin0 category=Ransomware family=LegionLocker,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin6 rwxc_bin0 category=Ransomware family=BlackKingdom,Ransomware
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin6 rwxc_bin0 category=Ransomware family=BlackKingdom,Ransomware
